iter	Passed	Remaining
3220	72224	152005
3221	72248	151985
3222	72271	151965
3223	72295	151946
3224	72321	151931
3225	72348	151919
3226	72375	151905
3227	72401	151889
3228	72427	151874
3229	72450	151853
3230	72470	151825
3231	72496	151811
3232	72522	151797
3233	72546	151777
3234	72547	151710
3235	72557	151661
3236	72575	151631
3237	72596	151605
3238	72644	151635
3239	72671	151622
3240	72704	151623
3241	72745	151638
3242	72781	151643
3243	72813	151642
3244	72835	151619
3245	72888	151659
3246	72979	151780
3247	73063	151886
3248	73123	151942
3249	73153	151934
3250	73184	151928
3251	73223	151941
3252	73265	151959
3253	73313	151989
3254	73333	151961
3255	73335	151896
3256	73354	151866
3257	73372	151834
3258	73392	151807
3259	73412	151779
3260	73431	151749
3261	73447	151713
3262	73466	151684
3263	73486	151656
3264	73506	151628
3265	73525	151597
3266	73534	151548
3267	73553	151519
3268	73572	151487
3269	73591	151459
3270	73614	151436
3271	73632	151405
3272	73636	151345
3273	73655	151315
3274	73673	151283
3275	73697	151263
3276	73719	151240
3277	73738	151211
3278	73757	151181
3279	73774	151147
3280	73794	151119
3281	73816	151096
3282	73835	151066
3283	73853	151035
3284	73872	151005
3285	73878	150949
3286	73900	150926
3287	73920	150898
3288	73938	150867
3289	73958	150840
3290	73975	150806
3291	73998	150784
3292	74016	150752
3293	74033	150719
3294	74052	150688
3295	74069	150655
3296	74088	150626
3297	74111	150605
3298	74133	150582
3299	74160	150567
3300	74192	150564
3301	74219	150552
3302	74247	150540
3303	74270	150519
3304	74298	150506
3305	74319	150481
3306	74335	150446
3307	74348	150404
3308	74376	150394
3309	74400	150374
3310	74432	150370
3311	74461	150362
3312	74465	150301
3313	74492	150288
3314	74515	150267
3315	74538	150246
3316	74559	150220
3317	74585	150204
3318	74611	150190
3319	74644	150188
3320	74666	150165
3321	74691	150147
3322	74711	150120
3323	74730	150090
3324	74756	150075
3325	74778	150050
3326	74798	150025
3327	74818	149996
3328	74838	149968
3329	74861	149946
3330	74879	149917
3331	74882	149855
3332	74905	149832
3333	74924	149803
3334	74947	149783
3335	74967	149754
3336	74971	149696
3337	74990	149667
3338	75009	149636
3339	75027	149606
3340	75052	149589
3341	75074	149564
3342	75094	149538
3343	75114	149509
3344	75132	149479
3345	75156	149459
3346	75165	149409
3347	75186	149384
3348	75207	149360
3349	75227	149332
3350	75251	149313
3351	75271	149284
3352	75292	149259
3353	75310	149229
3354	75330	149201
3355	75353	149179
3356	75372	149150
3357	75392	149123
3358	75409	149089
3359	75428	149062
3360	75456	149049
3361	75475	149021
3362	75495	148993
3363	75512	148960
3364	75531	148930
3365	75555	148910
3366	75575	148883
3367	75597	148860
3368	75620	148839
3369	75646	148823
3370	75671	148806
3371	75699	148794
3372	75723	148776
3373	75750	148761
3374	75771	148736
3375	75791	148709
3376	75810	148679
3377	75832	148656
3378	75852	148630
3379	75870	148598
3380	75889	148569
3381	75907	148538
3382	75927	148510
3383	75951	148492
3384	75970	148462
3385	75989	148432
3386	76005	148399
3387	76023	148367
3388	76045	148343
3389	76050	148287
3390	76069	148258
3391	76087	148227
3392	76088	148163
3393	76106	148131
3394	76126	148103
3395	76150	148084
3396	76168	148054
3397	76188	148027
3398	76207	147998
3399	76226	147970
3400	76247	147943
3401	76265	147912
3402	76285	147885
3403	76302	147853
3404	76322	147825
3405	76345	147804
3406	76363	147773
3407	76381	147743
3408	76399	147711
3409	76419	147684
3410	76422	147624
3411	76444	147600
3412	76461	147568
3413	76480	147538
3414	76496	147504
3415	76516	147477
3416	76539	147456
3417	76558	147427
3418	76559	147363
3419	76577	147333
3420	76599	147310
3421	76623	147290
3422	76650	147277
3423	76669	147247
3424	76689	147220
3425	76708	147192
3426	76730	147168
3427	76749	147140
3428	76771	147116
3429	76800	147106
3430	76830	147098
3431	76855	147083
3432	76884	147072
3433	76908	147052
3434	76929	147028
3435	76959	147019
3436	76980	146995
3437	77002	146971
3438	77026	146952
3439	77052	146938
3440	77081	146926
3441	77099	146897
3442	77121	146874
3443	77143	146849
3444	77160	146818
3445	77180	146791
3446	77200	146763
3447	77206	146709
3448	77230	146690
3449	77249	146661
3450	77266	146629
3451	77284	146598
3452	77301	146565
3453	77318	146534
3454	77343	146515
3455	77347	146459
3456	77365	146428
3457	77383	146397
3458	77402	146368
3459	77420	146337
3460	77444	146319
3461	77465	146293
3462	77485	146267
3463	77504	146238
3464	77526	146215
3465	77547	146189
3466	77565	146159
3467	77585	146132
3468	77602	146100
3469	77620	146069
3470	77641	146045
3471	77664	146023
3472	77689	146006
3473	77709	145979
3474	77728	145950
3475	77747	145922
3476	77768	145896
3477	77786	145865
3478	77805	145837
3479	77826	145812
3480	77844	145782
3481	77863	145753
3482	77881	145723
3483	77899	145692
3484	77917	145661
3485	77940	145640
3486	77958	145611
3487	77977	145582
3488	77994	145548
3489	78011	145517
3490	78035	145497
3491	78054	145469
3492	78075	145445
3493	78094	145416
3494	78114	145388
3495	78136	145366
3496	78156	145339
3497	78180	145319
3498	78201	145294
3499	78223	145272
3500	78247	145253
3501	78252	145197
3502	78270	145167
3503	78287	145135
3504	78305	145105
3505	78327	145082
3506	78346	145053
3507	78369	145033
3508	78388	145003
3509	78406	144973
3510	78432	144958
3511	78451	144929
3512	78456	144874
3513	78475	144846
3514	78493	144817
3515	78513	144789
3516	78536	144769
3517	78558	144745
3518	78581	144725
3519	78615	144723
3520	78636	144698
3521	78660	144679
3522	78684	144660
3523	78709	144643
3524	78734	144624
3525	78755	144600
3526	78775	144573
3527	78792	144542
3528	78811	144513
3529	78833	144490
3530	78852	144462
3531	78871	144434
3532	78888	144401
3533	78906	144372
3534	78935	144361
3535	78955	144334
3536	78974	144307
3537	78991	144273
3538	78992	144212
3539	79010	144183
3540	79031	144158
3541	79051	144131
3542	79070	144103
3543	79088	144073
3544	79109	144048
3545	79130	144023
3546	79149	143994
3547	79173	143976
3548	79191	143946
3549	79214	143924
3550	79234	143899
3551	79255	143873
3552	79277	143850
3553	79295	143820
3554	79318	143800
3555	79336	143768
3556	79355	143740
3557	79374	143712
3558	79392	143683
3559	79414	143660
3560	79437	143639
3561	79456	143610
3562	79475	143582
3563	79496	143556
3564	79519	143537
3565	79540	143512
3566	79561	143486
3567	79594	143484
3568	79644	143511
3569	79700	143549
3570	79749	143576
3571	79773	143556
3572	79798	143539
3573	79818	143511
3574	79838	143485
3575	79861	143463
3576	79878	143432
3577	79897	143404
3578	79918	143380
3579	79935	143348
3580	79953	143318
3581	79971	143288
3582	79989	143257
3583	80013	143238
3584	80042	143227
3585	80060	143198
3586	80077	143166
3587	80088	143123
3588	80106	143094
3589	80127	143068
3590	80149	143045
3591	80167	143015
3592	80185	142986
3593	80209	142965
3594	80229	142939
3595	80247	142909
3596	80266	142882
3597	80284	142852
3598	80301	142820
3599	80323	142797
3600	80341	142768
3601	80359	142736
3602	80376	142705
3603	80395	142677
3604	80417	142653
3605	80435	142625
3606	80456	142599
3607	80474	142569
3608	80491	142538
3609	80512	142514
3610	80536	142494
3611	80544	142447
3612	80562	142417
3613	80563	142357
3614	80581	142327
3615	80602	142302
3616	80625	142281
3617	80643	142251
3618	80664	142226
3619	80682	142196
3620	80706	142178
3621	80741	142178
3622	80771	142169
3623	80797	142153
3624	80819	142131
3625	80839	142103
3626	80858	142075
3627	80864	142025
3628	80887	142004
3629	80910	141984
3630	80936	141967
3631	80963	141953
3632	80985	141931
3633	81009	141912
3634	81034	141893
3635	81062	141881
3636	81082	141855
3637	81148	141909
3638	81196	141932
3639	81235	141938
3640	81257	141916
3641	81277	141890
3642	81296	141861
3643	81313	141830
3644	81335	141806
3645	81357	141783
3646	81376	141756
3647	81394	141725
3648	81414	141700
3649	81435	141674
3650	81440	141622
3651	81456	141590
3652	81473	141558
3653	81492	141529
3654	81510	141500
3655	81531	141475
3656	81549	141446
3657	81550	141387
3658	81577	141373
3659	81598	141348
3660	81617	141320
3661	81643	141304
3662	81668	141286
3663	81692	141267
3664	81716	141247
3665	81736	141221
3666	81755	141193
3667	81772	141161
3668	81791	141134
3669	81811	141108
3670	81831	141082
3671	81849	141051
3672	81867	141021
3673	81885	140992
3674	81903	140962
3675	81927	140943
3676	81944	140912
3677	81962	140882
3678	81980	140852
3679	81997	140822
3680	82019	140798
3681	82037	140769
3682	82055	140739
3683	82073	140710
3684	82091	140680
3685	82109	140651
3686	82134	140632
3687	82154	140606
3688	82171	140575
3689	82188	140544
3690	82209	140519
3691	82230	140495
3692	82249	140468
3693	82267	140438
3694	82287	140411
3695	82304	140380
3696	82325	140355
3697	82343	140326
3698	82361	140296
3699	82379	140267
3700	82396	140236
3701	82419	140214
3702	82437	140186
3703	82446	140140
3704	82463	140109
3705	82481	140080
3706	82510	140070
3707	82535	140052
3708	82554	140023
3709	82573	139996
3710	82574	139937
3711	82591	139907
3712	82621	139897
3713	82640	139869
3714	82660	139844
3715	82680	139817
3716	82699	139790
3717	82720	139766
3718	82738	139736
3719	82740	139679
3720	82757	139648
3721	82774	139618
3722	82792	139589
3723	82817	139571
3724	82838	139546
3725	82855	139514
3726	82874	139487
3727	82892	139458
3728	82912	139432
3729	82932	139405
3730	82951	139379
3731	82970	139351
3732	82987	139320
3733	83007	139294
3734	83027	139268
3735	83044	139237
3736	83045	139179
3737	83064	139152
3738	83082	139123
3739	83102	139096
3740	83126	139077
3741	83145	139049
3742	83169	139029
3743	83191	139008
3744	83216	138989
3745	83234	138961
3746	83252	138932
3747	83254	138875
3748	83274	138849
3749	83292	138820
3750	83317	138802
3751	83334	138773
3752	83358	138752
3753	83379	138729
3754	83402	138707
3755	83422	138682
3756	83444	138659
3757	83465	138635
3758	83483	138605
3759	83504	138581
3760	83524	138555
3761	83548	138537
3762	83573	138520
3763	83591	138489
3764	83614	138468
3765	83635	138445
3766	83653	138416
3767	83672	138388
3768	83677	138338
3769	83700	138317
3770	83721	138292
3771	83740	138265
3772	83757	138234
3773	83777	138208
3774	83797	138182
3775	83818	138158
3776	83835	138127
3777	83852	138096
3778	83868	138065
3779	83886	138035
3780	83895	137991
3781	83914	137963
3782	83932	137934
3783	83950	137905
3784	83967	137875
3785	83984	137844
3786	84008	137824
3787	84026	137796
3788	84044	137767
3789	84045	137710
3790	84063	137681
3791	84081	137652
3792	84102	137628
3793	84124	137605
3794	84141	137575
3795	84158	137544
3796	84175	137514
3797	84195	137488
3798	84214	137461
3799	84232	137432
3800	84250	137402
3801	84267	137372
3802	84284	137341
3803	84305	137317
3804	84322	137287
3805	84339	137257
3806	84356	137226
3807	84373	137195
3808	84391	137166
3809	84410	137139
3810	84428	137110
3811	84445	137080
3812	84463	137051
3813	84482	137024
3814	84502	136997
3815	84521	136970
3816	84537	136939
3817	84555	136909
3818	84573	136880
3819	84593	136855
3820	84620	136840
3821	84642	136818
3822	84661	136791
3823	84679	136762
3824	84702	136741
3825	84719	136711
3826	84736	136680
3827	84753	136650
3828	84771	136621
3829	84791	136596
3830	84810	136568
3831	84828	136539
3832	84845	136509
3833	84862	136478
3834	84880	136451
3835	84902	136427
3836	84918	136396
3837	84936	136367
3838	84953	136336
3839	84971	136308
3840	84994	136287
3841	85012	136259
3842	85030	136229
3843	85048	136201
3844	85064	136170
3845	85081	136138
3846	85102	136115
3847	85123	136090
3848	85141	136062
3849	85158	136032
3850	85176	136003
3851	85200	135985
3852	85218	135956
3853	85235	135925
3854	85253	135896
3855	85270	135867
3856	85291	135842
3857	85309	135814
3858	85326	135784
3859	85343	135754
3860	85360	135723
3861	85377	135693
3862	85398	135669
3863	85400	135614
3864	85415	135582
3865	85434	135555
3866	85451	135524
3867	85468	135494
3868	85489	135471
3869	85508	135443
3870	85524	135412
3871	85543	135384
3872	85560	135354
3873	85577	135324
3874	85599	135303
3875	85618	135275
3876	85636	135246
3877	85654	135218
3878	85672	135189
3879	85695	135169
3880	85713	135140
3881	85730	135110
3882	85748	135081
3883	85752	135032
3884	85772	135005
3885	85794	134983
3886	85818	134964
3887	85838	134939
3888	85864	134924
3889	85892	134910
3890	85915	134890
3891	85935	134864
3892	85955	134839
3893	85974	134813
3894	85999	134794
3895	86022	134774
3896	86045	134753
3897	86069	134734
3898	86096	134720
3899	86125	134708
3900	86155	134699
3901	86186	134690
3902	86212	134674
3903	86232	134650
3904	86258	134634
3905	86279	134609
3906	86298	134583
3907	86319	134558
3908	86339	134534
3909	86356	134504
3910	86376	134478
3911	86395	134451
3912	86415	134426
3913	86435	134401
3914	86458	134381
3915	86481	134359
3916	86500	134333
3917	86531	134325
3918	86555	134304
3919	86573	134277
3920	86595	134254
3921	86615	134229
3922	86637	134207
3923	86654	134178
3924	86672	134149
3925	86689	134119
3926	86707	134090
3927	86725	134061
3928	86746	134037
3929	86762	134007
3930	86781	133980
3931	86799	133951
3932	86815	133920
3933	86835	133895
3934	86844	133853
3935	86863	133825
3936	86882	133799
3937	86899	133769
3938	86917	133741
3939	86938	133717
3940	86941	133666
3941	86959	133637
3942	86979	133612
3943	86999	133586
3944	87016	133557
3945	87037	133534
3946	87055	133505
3947	87075	133480
3948	87095	133455
3949	87117	133432
3950	87137	133407
3951	87162	133390
3952	87199	133390
3953	87230	133382
3954	87260	133372
3955	87295	133371
3956	87329	133366
3957	87356	133352
3958	87386	133341
3959	87405	133316
3960	87428	133294
3961	87447	133268
3962	87466	133240
3963	87484	133213
3964	87504	133187
3965	87524	133162
3966	87543	133135
3967	87561	133107
3968	87582	133084
3969	87611	133072
3970	87639	133058
3971	87656	133029
3972	87679	133008
3973	87696	132979
3974	87716	132953
3975	87735	132927
3976	87745	132886
3977	87762	132857
3978	87779	132827
3979	87798	132800
3980	87816	132773
3981	87837	132749
3982	87856	132722
3983	87874	132693
3984	87891	132664
3985	87910	132638
3986	87921	132598
3987	87939	132571
3988	87958	132544
3989	87977	132516
3990	87995	132489
3991	88013	132461
3992	88036	132440
3993	88054	132412
3994	88072	132384
3995	88094	132362
3996	88112	132334
3997	88136	132314
3998	88155	132288
3999	88175	132262
4000	88194	132236
4001	88214	132210
4002	88234	132187
4003	88252	132158
4004	88270	132130
4005	88288	132102
4006	88307	132075
4007	88329	132052
4008	88347	132026
4009	88365	131997
4010	88368	131946
4011	88386	131918
4012	88403	131889
4013	88427	131870
4014	88445	131842
4015	88463	131814
4016	88468	131766
4017	88486	131738
4018	88487	131686
4019	88510	131664
4020	88537	131649
4021	88555	131622
4022	88573	131593
4023	88585	131557
4024	88606	131534
4025	88627	131510
4026	88647	131484
4027	88664	131455
4028	88681	131427
4029	88699	131399
4030	88722	131378
4031	88741	131351
4032	88759	131323
4033	88780	131299
4034	88797	131271
4035	88819	131248
4036	88837	131219
4037	88854	131191
4038	88872	131163
4039	88889	131134
4040	88908	131107
4041	88928	131082
4042	88946	131054
4043	88963	131025
4044	88981	130997
4045	88991	130957
4046	89010	130930
4047	89028	130903
4048	89047	130877
4049	89064	130848
4050	89088	130829
4051	89107	130803
4052	89127	130777
4053	89145	130749
4054	89162	130719
4055	89179	130691
4056	89196	130661
4057	89244	130677
4058	89270	130661
4059	89292	130640
4060	89320	130627
4061	89338	130598
4062	89341	130549
4063	89357	130518
4064	89377	130493
4065	89396	130466
4066	89418	130445
4067	89436	130417
4068	89455	130390
4069	89475	130366
4070	89476	130313
4071	89495	130286
4072	89519	130268
4073	89538	130241
4074	89556	130213
4075	89579	130193
4076	89597	130165
4077	89617	130141
4078	89627	130101
4079	89645	130074
4080	89664	130047
4081	89666	129996
4082	89683	129968
4083	89704	129944
4084	89723	129918
4085	89742	129891
4086	89759	129862
4087	89778	129836
4088	89795	129806
4089	89816	129783
4090	89836	129758
4091	89853	129730
4092	89871	129702
4093	89888	129673
4094	89911	129652
4095	89930	129626
4096	89948	129598
4097	89968	129574
4098	89987	129547
4099	90008	129524
4100	90028	129499
4101	90045	129471
4102	90065	129446
4103	90086	129422
4104	90109	129401
4105	90131	129380
4106	90150	129354
4107	90169	129328
4108	90186	129299
4109	90206	129273
4110	90228	129251
4111	90247	129226
4112	90265	129197
4113	90284	129171
4114	90304	129147
4115	90327	129127
4116	90345	129099
4117	90364	129073
4118	90383	129046
4119	90402	129021
4120	90422	128996
4121	90443	128973
4122	90462	128946
4123	90468	128901
4124	90489	128878
4125	90516	128864
4126	90541	128846
4127	90569	128833
4128	90580	128796
4129	90604	128777
4130	90625	128754
4131	90645	128728
4132	90648	128679
4133	90666	128653
4134	90685	128626
4135	90705	128601
4136	90728	128580
4137	90747	128555
4138	90765	128528
4139	90783	128499
4140	90802	128474
4141	90825	128453
4142	90846	128431
4143	90867	128407
4144	90893	128390
4145	90919	128374
4146	90940	128352
4147	90959	128325
4148	90977	128297
4149	90997	128273
4150	91021	128254
4151	91043	128232
4152	91061	128205
4153	91083	128183
4154	91103	128159
4155	91126	128138
4156	91146	128113
4157	91170	128095
4158	91191	128071
4159	91210	128045
4160	91231	128021
4161	91250	127996
4162	91267	127967
4163	91287	127942
4164	91309	127920
4165	91330	127897
4166	91351	127874
4167	91372	127850
4168	91391	127825
4169	91410	127799
4170	91417	127757
4171	91438	127733
4172	91455	127705
4173	91474	127679
4174	91499	127660
4175	91520	127638
4176	91541	127614
4177	91565	127596
4178	91585	127571
4179	91605	127546
4180	91628	127525
4181	91648	127501
4182	91649	127450
4183	91667	127423
4184	91687	127398
4185	91707	127374
4186	91725	127346
4187	91743	127319
4188	91765	127296
4189	91783	127270
4190	91802	127243
4191	91821	127218
4192	91839	127190
4193	91856	127162
4194	91873	127133
4195	91891	127106
4196	91913	127084
4197	91918	127039
4198	91936	127012
4199	91953	126984
4200	91971	126956
4201	91989	126928
4202	92010	126905
4203	92028	126877
4204	92047	126853
4205	92068	126829
4206	92086	126802
4207	92108	126779
4208	92127	126754
4209	92144	126726
4210	92163	126699
4211	92181	126672
4212	92199	126645
4213	92218	126620
4214	92237	126593
4215	92253	126563
4216	92255	126514
4217	92273	126487
4218	92275	126438
4219	92294	126412
4220	92315	126389
4221	92334	126363
4222	92355	126341
4223	92373	126313
4224	92391	126286
4225	92415	126267
4226	92433	126240
4227	92451	126213
4228	92473	126191
4229	92499	126174
4230	92519	126151
4231	92539	126126
4232	92560	126103
4233	92580	126078
4234	92600	126055
4235	92620	126030
4236	92638	126002
4237	92643	125958
4238	92661	125931
4239	92679	125904
4240	92699	125880
4241	92719	125856
4242	92737	125828
4243	92754	125800
4244	92773	125773
4245	92791	125747
4246	92813	125725
4247	92831	125698
4248	92848	125670
4249	92866	125642
4250	92884	125615
4251	92905	125593
4252	92922	125564
4253	92943	125541
4254	92962	125515
4255	92981	125489
4256	92999	125463
4257	93019	125438
4258	93038	125412
4259	93058	125388
4260	93059	125339
4261	93078	125312
4262	93099	125290
4263	93119	125265
4264	93138	125240
4265	93139	125190
4266	93156	125161
4267	93173	125133
4268	93175	125084
4269	93194	125059
4270	93214	125035
4271	93232	125008
4272	93254	124986
4273	93271	124958
4274	93289	124932
4275	93308	124906
4276	93326	124879
4277	93343	124851
4278	93348	124806
4279	93365	124778
4280	93384	124752
4281	93405	124729
4282	93424	124704
4283	93441	124676
4284	93459	124649
4285	93478	124623
4286	93497	124597
4287	93520	124577
4288	93550	124566
4289	93557	124525
4290	93578	124502
4291	93600	124480
4292	93620	124456
4293	93637	124428
4294	93656	124402
4295	93675	124377
4296	93696	124355
4297	93714	124327
4298	93734	124303
4299	93752	124276
4300	93772	124252
4301	93794	124230
4302	93812	124203
4303	93830	124176
4304	93846	124148
4305	93863	124120
4306	93882	124094
4307	93903	124071
4308	93924	124048
4309	93926	123999
4310	93943	123972
4311	93962	123946
4312	93980	123920
4313	94001	123896
4314	94019	123870
4315	94039	123846
4316	94058	123820
4317	94077	123795
4318	94100	123774
4319	94119	123749
4320	94140	123727
4321	94158	123700
4322	94176	123673
4323	94200	123653
4324	94218	123627
4325	94236	123601
4326	94254	123574
4327	94272	123547
4328	94295	123526
4329	94314	123502
4330	94333	123476
4331	94351	123450
4332	94370	123423
4333	94393	123404
4334	94420	123389
4335	94441	123365
4336	94470	123354
4337	94494	123335
4338	94512	123308
4339	94532	123284
4340	94553	123261
4341	94575	123239
4342	94597	123218
4343	94616	123193
4344	94637	123170
4345	94656	123144
4346	94675	123119
4347	94697	123098
4348	94717	123073
4349	94737	123050
4350	94756	123024
4351	94774	122998
4352	94799	122980
4353	94818	122955
4354	94838	122930
4355	94855	122902
4356	94874	122877
4357	94896	122856
4358	94915	122830
4359	94935	122806
4360	94954	122780
4361	94974	122757
4362	94976	122709
4363	94996	122685
4364	95016	122661
4365	95037	122639
4366	95056	122613
4367	95077	122591
4368	95100	122571
4369	95122	122549
4370	95142	122524
4371	95162	122500
4372	95184	122479
4373	95203	122454
4374	95223	122430
4375	95242	122404
4376	95260	122378
4377	95283	122357
4378	95301	122331
4379	95323	122310
4380	95346	122289
4381	95365	122264
4382	95390	122246
4383	95410	122222
4384	95430	122199
4385	95450	122174
4386	95473	122154
4387	95493	122130
4388	95514	122107
4389	95538	122089
4390	95557	122064
4391	95583	122047
4392	95604	122024
4393	95623	122000
4394	95641	121973
4395	95660	121947
4396	95683	121927
4397	95701	121900
4398	95717	121872
4399	95726	121834
4400	95744	121806
4401	95763	121781
4402	95783	121757
4403	95805	121735
4404	95822	121709
4405	95839	121680
4406	95856	121653
4407	95879	121633
4408	95898	121608
4409	95916	121580
4410	95926	121544
4411	95944	121517
4412	95962	121491
4413	95985	121471
4414	96004	121446
4415	96023	121420
4416	96042	121396
4417	96061	121370
4418	96084	121350
4419	96103	121325
4420	96120	121297
4421	96139	121271
4422	96156	121244
4423	96179	121224
4424	96198	121199
4425	96214	121170
4426	96233	121145
4427	96250	121117
4428	96274	121098
4429	96292	121071
4430	96310	121045
4431	96328	121019
4432	96344	120990
4433	96364	120966
4434	96385	120943
4435	96402	120916
4436	96420	120889
4437	96448	120875
4438	96467	120850
4439	96487	120826
4440	96512	120809
4441	96539	120794
4442	96558	120768
4443	96581	120748
4444	96599	120721
4445	96615	120693
4446	96632	120665
4447	96650	120638
4448	96669	120613
4449	96688	120588
4450	96707	120563
4451	96724	120536
4452	96742	120509
4453	96759	120482
4454	96779	120458
4455	96798	120433
4456	96815	120405
4457	96833	120379
4458	96851	120352
4459	96869	120327
4460	96890	120303
4461	96907	120276
4462	96926	120251
4463	96947	120228
4464	96972	120211
4465	96991	120185
4466	97012	120163
4467	97030	120137
4468	97048	120110
4469	97068	120086
4470	97087	120061
4471	97106	120036
4472	97128	120015
4473	97147	119990
4474	97166	119965
4475	97186	119941
4476	97205	119917
4477	97223	119890
4478	97240	119862
4479	97258	119836
4480	97281	119816
4481	97327	119823
4482	97356	119811
4483	97389	119804
4484	97417	119790
4485	97447	119778
4486	97468	119755
4487	97470	119709
4488	97498	119695
4489	97522	119677
4490	97531	119639
4491	97550	119613
4492	97574	119596
4493	97596	119573
4494	97613	119546
4495	97631	119520
4496	97649	119494
4497	97670	119471
4498	97688	119445
4499	97706	119418
4500	97724	119392
4501	97742	119366
4502	97761	119340
4503	97782	119318
4504	97801	119293
4505	97818	119266
4506	97835	119239
4507	97857	119217
4508	97877	119193
4509	97895	119167
4510	97912	119140
4511	97931	119114
4512	97949	119088
4513	97971	119067
4514	97994	119047
4515	98021	119032
4516	98056	119026
4517	98092	119021
4518	98113	118999
4519	98138	118981
4520	98170	118972
4521	98193	118952
4522	98216	118932
4523	98241	118915
4524	98274	118907
4525	98306	118898
4526	98339	118889
4527	98372	118881
4528	98403	118871
4529	98452	118882
4530	98478	118865
4531	98489	118831
4532	98510	118807
4533	98530	118784
4534	98540	118748
4535	98561	118725
4536	98581	118701
4537	98602	118679
4538	98620	118652
4539	98639	118627
4540	98658	118603
4541	98678	118579
4542	98697	118554
4543	98715	118528
4544	98733	118502
4545	98756	118482
4546	98776	118458
4547	98778	118412
4548	98796	118386
4549	98815	118360
4550	98831	118333
4551	98850	118307
4552	98870	118284
4553	98893	118263
4554	98913	118240
4555	98932	118215
4556	98951	118189
4557	98972	118167
4558	98994	118145
4559	99015	118123
4560	99034	118098
4561	99052	118073
4562	99074	118050
4563	99092	118024
4564	99108	117996
4565	99126	117970
4566	99143	117943
4567	99167	117924
4568	99186	117899
4569	99203	117872
4570	99221	117846
4571	99239	117819
4572	99267	117806
4573	99287	117782
4574	99304	117754
4575	99322	117728
4576	99341	117703
4577	99362	117681
4578	99383	117657
4579	99402	117633
4580	99420	117607
4581	99437	117579
4582	99454	117552
4583	99479	117535
4584	99504	117517
4585	99532	117502
4586	99550	117476
4587	99577	117461
4588	99598	117439
4589	99618	117415
4590	99637	117390
4591	99655	117364
4592	99675	117341
4593	99693	117315
4594	99710	117287
4595	99727	117260
4596	99743	117232
4597	99762	117206
4598	99782	117183
4599	99783	117137
4600	99801	117111
4601	99819	117084
4602	99836	117058
4603	99855	117033
4604	99876	117010
4605	99895	116985
4606	99914	116960
4607	99932	116935
4608	99950	116909
4609	99972	116887
4610	99993	116864
4611	100012	116840
4612	100029	116813
4613	100047	116786
4614	100065	116761
4615	100086	116739
4616	100103	116712
4617	100122	116686
4618	100139	116659
4619	100157	116633
4620	100178	116611
4621	100196	116585
4622	100215	116560
4623	100232	116532
4624	100248	116505
4625	100270	116484
4626	100288	116458
4627	100306	116432
4628	100325	116406
4629	100344	116381
4630	100362	116356
4631	100384	116334
4632	100402	116309
4633	100429	116294
4634	100448	116268
4635	100468	116245
4636	100491	116225
4637	100509	116199
4638	100527	116172
4639	100545	116147
4640	100568	116126
4641	100586	116100
4642	100602	116072
4643	100619	116046
4644	100636	116019
4645	100654	115993
4646	100674	115969
4647	100693	115944
4648	100710	115917
4649	100727	115890
4650	100745	115864
4651	100764	115840
4652	100783	115815
4653	100801	115790
4654	100819	115764
4655	100836	115737
4656	100852	115708
4657	100872	115685
4658	100888	115657
4659	100905	115629
4660	100921	115601
4661	100939	115575
4662	100958	115551
4663	100981	115530
4664	100998	115504
4665	101018	115480
4666	101041	115460
4667	101070	115447
4668	101092	115425
4669	101111	115401
4670	101128	115374
4671	101133	115333
4672	101152	115309
4673	101173	115286
4674	101190	115260
4675	101207	115232
4676	101224	115205
4677	101242	115179
4678	101263	115157
4679	101283	115134
4680	101303	115110
4681	101322	115086
4682	101340	115060
4683	101360	115036
4684	101379	115012
4685	101397	114986
4686	101417	114962
4687	101435	114936
4688	101453	114911
4689	101474	114889
4690	101494	114865
4691	101514	114841
4692	101534	114818
4693	101553	114794
4694	101575	114773
4695	101592	114745
4696	101609	114719
4697	101627	114692
4698	101645	114667
4699	101651	114627
4700	101673	114607
4701	101678	114566
4702	101695	114539
4703	101712	114513
4704	101730	114487
4705	101747	114460
4706	101768	114438
4707	101786	114412
4708	101804	114387
4709	101822	114361
4710	101839	114334
4711	101862	114313
4712	101881	114289
4713	101900	114264
4714	101917	114238
4715	101935	114212
4716	101955	114188
4717	101975	114165
4718	101993	114140
4719	102011	114114
4720	102027	114087
4721	102045	114060
4722	102065	114038
4723	102083	114011
4724	102101	113986
4725	102118	113959
4726	102135	113932
4727	102158	113912
4728	102179	113890
4729	102198	113865
4730	102215	113839
4731	102224	113803
4732	102241	113777
4733	102262	113754
4734	102279	113728
4735	102298	113703
4736	102315	113676
4737	102332	113650
4738	102352	113626
4739	102372	113603
4740	102377	113563
4741	102403	113546
4742	102423	113522
4743	102439	113495
4744	102470	113484
4745	102495	113465
4746	102516	113444
4747	102544	113429
4748	102568	113410
4749	102587	113385
4750	102610	113365
4751	102630	113342
4752	102660	113330
4753	102681	113307
4754	102705	113288
4755	102727	113268
4756	102753	113251
4757	102777	113232
4758	102802	113214
4759	102829	113198
4760	102855	113182
4761	102878	113162
4762	102901	113142
4763	102927	113124
4764	102952	113106
4765	102974	113085
4766	102997	113066
4767	103024	113050
4768	103043	113026
4769	103044	112981
4770	103065	112959
4771	103090	112941
4772	103109	112916
4773	103128	112892
